variable.name,list_name,name,label..english,label..somali,country,area,district,region,choice
language_read,language,somali_sign,Somali Sign Language,Midaaritaanka,,,,,
language_read,language,none,None of the above,Midna maahan,,,,,
language_written,language,somali_standard,Standard/ Northern Somali,Lahjada reer waqooyiga,,,,,
language_written,language,somali_benaadir,Benaadir Somali,Somali banaadiriga,,,,,
language_written,language,somali_maay,Maay Somali,Luuqada maayga,,,,,
language_written,language,arabic,Arabic,Carabi,,,,,
language_written,language,english,English,Ingiriis,,,,,
language_written,language,italian,Italian,Talyaani,,,,,
language_written,language,bravanese,Bravanese (Chimwiini/ Chimbalazi),Barwani,,,,,
language_written,language,kibajuni,Kibajuni,Baajuunta,,,,,
language_written,language,mushunguli,Mushunguli,Mushunguliga,,,,,
language_written,language,somali_sign,Somali Sign Language,Midaaritaanka,,,,,
language_written,language,none,None of the above,Midna maahan,,,,,
language_preferred,language,somali_standard,Standard/ Northern Somali,Lahjada reer waqooyiga,,,,,
language_preferred,language,somali_benaadir,Benaadir Somali,Somali banaadiriga,,,,,
language_preferred,language,somali_maay,Maay Somali,Luuqada maayga,,,,,
language_preferred,language,arabic,Arabic,Carabi,,,,,
language_preferred,language,english,English,Ingiriis,,,,,
language_preferred,language,italian,Italian,Talyaani,,,,,
language_preferred,language,bravanese,Bravanese (Chimwiini/ Chimbalazi),Barwani,,,,,
language_preferred,language,kibajuni,Kibajuni,Baajuunta,,,,,
language_preferred,language,mushunguli,Mushunguli,Mushunguliga,,,,,
language_preferred,language,somali_sign,Somali Sign Language,Midaaritaanka,,,,,
language_preferred,language,none,None of the above,Midna maahan,,,,,
info_received,yes_no,yes,Yes,Haa,,,,,
info_received,yes_no,no,No,Maya,,,,,
trusted_info_sources,info_sources,friends_family,"Friends, neighbours and family","Saaxiib,Deris iyo qoys",,,,,
trusted_info_sources,info_sources,religious_leader,Religious leader,Hogaamiye diimeed,,,,,
trusted_info_sources,info_sources,military,Military official,Sargaal Militari,,,,,
trusted_info_sources,info_sources,tv,TV,TV,,,,,
trusted_info_sources,info_sources,govt_official,Government official,Sarkaal dowladeed,,,,,
trusted_info_sources,info_sources,community_leader,Community leader,Hogaamiye bulsho,,,,,
trusted_info_sources,info_sources,aid_worker,Aid worker,Shaqaale hay’adeed,,,,,
trusted_info_sources,info_sources,radio,Radio,Radio,,,,,
trusted_info_sources,info_sources,none,None,Midna,,,,,
trusted_info_sources,info_sources,other,Other,Wax Kale,,,,,
info_channels,info_channels,radio,Radio,Radio,,,,,
info_channels,info_channels,tv,TV,TV,,,,,
info_channels,info_channels,newspaper_magazine,Newspaper/magazine,Wargeys/jaraa’id,,,,,
info_channels,info_channels,telephone_voice,Telephone voice call,Telephone,,,,,
info_channels,info_channels,sms,SMS message,Fariin qoraal,,,,,
info_channels,info_channels,internet_news,Internet news sites,Internet,,,,,
info_channels,info_channels,whatsapp,Whatsapp,WhatsApp,,,,,
info_channels,info_channels,facebook,Facebook,Facebook,,,,,
info_channels,info_channels,twitter,Twitter,Twitter,,,,,
info_channels,info_channels,notice_boards_posters,Notice boards and posters,Ogeysiisyo,,,,,
info_channels,info_channels,community_meetings,Community meetings,Community meetings,,,,,
info_channels,info_channels,loudspeakers,Loudspeakers,Codbaahiyayaal,,,,,
info_channels,info_channels,none,None,Midna,,,,,
info_channels,info_channels,other,Other,Wax Kale,,,,,
information_needs,information_needs,missing_persons,Missing family and friends,Qoys iyo saaxibada oo ad weysay,,,,,
information_needs,information_needs,food,Food,Cunto,,,,,
information_needs,information_needs,health,Health advice and treatment,Talo cafimaad iyo dawo,,,,,
information_needs,information_needs,documentation,Information on how to access personal documents such as ID cards,Xog ku saabsan si loo helo ducemntiyo shaqsiyadeed Card-ka aqoonsiga,,,,,
information_needs,information_needs,security,Security,Amaanka,,,,,
information_needs,information_needs,contact_aid,How to contact aid providers,Si loo xiriiro hay’adaha gargaarka,,,,,
information_needs,information_needs,water,Water,Biyo,,,,,
information_needs,information_needs,shelter,Shelter (or shelter materials),Hooy ama guri (qalabka hooyga),,,,,
information_needs,information_needs,market_prices,Market prices for commodities and livestock,Sicirka suuqa iyo sicirka xoolaha,,,,,
information_needs,information_needs,weather,Weather forecasts,Cimilada,,,,,
information_needs,information_needs,other,Other,Wax Kale,,,,,
access_radio,yes_no,yes,Yes,Haa,,,,,
access_radio,yes_no,no,No,Maya,,,,,
access_phone,yes_no,yes,Yes,Haa,,,,,
access_phone,yes_no,no,No,Maya,,,,,
resp_contact_details,yes_no,yes,Yes,Haa,,,,,
resp_contact_details,yes_no,no,No,Maya,,,,,
