"","names.questionnaire.choices_per_variable..x.","list_name","name","label..english","label..somali","country","area","district","region","choice"
"343","health_issues_child","health_issues","dontknow","I don't know or don’t want to answer","Ma garanayo ama ma doonayo inaan ka jawaabo","","","","",""
"10926","access_child","yes_no","yes","Yes","Haa","","","","",""
"11026","access_child","yes_no","no","No","Maya","","","","",""
"3321","health_issues_adult","health_issues","malaria","Malaria","Malaariyo","","","","",""
"3331","health_issues_adult","health_issues","stomach_pain","Stomach pain","Calool xanuun","","","","",""
"3341","health_issues_adult","health_issues","wounds","Wounds or physical injury (such as broken leg)","Dhaawacyada/jabka (sida lug jabtay)","","","","",""
"3351","health_issues_adult","health_issues","breathing_problems","Breathing problems","Dhibaatooyinka Neefsashada","","","","",""
"3361","health_issues_adult","health_issues","eye_infection","Eye infection","Caabuqa indhaha","","","","",""
"3371","health_issues_adult","health_issues","measles","Skin diseases/rash","xanuunada maqaarka/firiiric","","","","",""
"3381","health_issues_adult","health_issues","awd","Diarrhoea","Shuban","","","","",""
"3391","health_issues_adult","health_issues","malnutrition","Malnutrition","Nafaqo darada","","","","",""
"3401","health_issues_adult","health_issues","khat","Problems with khat consumption","Dhibaatooyinka keena cunista qaadka","","","","",""
"3412","health_issues_adult","health_issues","fever","Fever","Xumad/Qandho","","","","",""
"3421","health_issues_adult","health_issues","none","No issue","Dhibaato caafimaad ma jirto","","","","",""
"3431","health_issues_adult","health_issues","dontknow","I don't know or don’t want to answer","Ma garanayo ama ma doonayo inaan ka jawaabo","","","","",""
"10927","access_adults","yes_no","yes","Yes","Haa","","","","",""
"11027","access_adults","yes_no","no","No","Maya","","","","",""
"351","health_satisfied","health_satisfied","very_satisfied","Very satisfied","Aad ugu qanacsanahay","","","","",""
"352","health_satisfied","health_satisfied","quite_satisfied","Quite satisfied","Xoogaa/In yar ugu qanacsanahay","","","","",""
"353","health_satisfied","health_satisfied","quite_unsatisfied","Quite unsatisfied","Xoogaa/In yar aan ku qanacsaneyn","","","","",""
"354","health_satisfied","health_satisfied","very_unsatisfied","Very unsatisfied","Aad aan ugu qanacsaneyn","","","","",""
"10928","vaccination_card","yes_no","yes","Yes","Haa","","","","",""
"11028","vaccination_card","yes_no","no","No","Maya","","","","",""
"369","no_vaccination","no_vaccination","no_health_facility","I'm unable to access a healthcare facility","Ma awoodi inaan gaaro goob caafimaad","","","","",""
"370","no_vaccination","no_vaccination","no_vaccines_available","I didn't know that vaccinations were available","Ma ogeyn in tallaalka la heli karo","","","","",""
"371","no_vaccination","no_vaccination","didn’t_know_vaccine","I didn't know that I should vaccinate my child/children","Ma ogeyn in caruurteyda aan tallaalo la iga rabo","","","","",""
"372","no_vaccination","no_vaccination","culture_no_vaccine","My culture does not allow vaccinations","Dhaqankeena ma ogolo tallaalka caruurta","","","","",""
"373","no_vaccination","no_vaccination","don’t_like_vaccine","I don't like vaccinating my child/children","Ma jecli inaan tallaalo caruurteyda","","","","",""
"11111","nutrition_access","y_n_dk","yes","Yes","Haa","","","","",""
"11210","nutrition_access","y_n_dk","no","No","Maya","","","","",""
"11310","nutrition_access","y_n_dk","dontknow","Don't know","Ma garanayo ","","","","",""
"924","nutrition_service_available","nutrition_services","sc","Stabilization Center (SC)","Xarun dejin","","","","",""
"925","nutrition_service_available","nutrition_services","otp","Out-patient Therapeutic Care Programme (OTP)","Barnaamijka daryeelka bukaan socodka","","","","",""
"926","nutrition_service_available","nutrition_services","tsfp","Targeted Supplementary Feeding Programme (TSFP)","Barnaamijka quudinta dheeriga ah ee la beegsado","","","","",""
"927","nutrition_service_available","nutrition_services","bsfp","Blanket Supplementary Feed Programme (BSFP)","Barnaamijka quudinta dheeriga ah","","","","",""
"928","nutrition_service_available","nutrition_services","wet_feeding","Wet Feeding","Cuntada karsan","","","","",""
"929","nutrition_service_available","nutrition_services","iycf","Infant and young Child feeding (IYCF)","Quudinta dhallaanka iyo caruurta yar","","","","",""
"930","nutrition_service_available","nutrition_services","micronutrient_supplementation","Micronutrient supplementation","Nafaqada dheeriga ah","","","","",""
"931","nutrition_service_available","nutrition_services","none","None of the above","Midnaba","","","","",""
"932","nutrition_service_available","nutrition_services","do_not_know","Do not know","Ma garanayo","","","","",""
"2442","nutrition_distance","time_dist1","under_30_minutes","Under 30 minutes","Wax ka yar 30 daqiiqo ","","","","",""
"2452","nutrition_distance","time_dist1","30_minutes_1_hour","30 minutes to less than 1 hour","30 daqiiqo ilaa 1 saac wax ka yar","","","","",""
"2462","nutrition_distance","time_dist1","1_hour_half_day","One hour to less than half a day","1 saac ilaa iyo wax maalin ka yar","","","","",""
"2472","nutrition_distance","time_dist1","half_day","Half a day","Maalin barkeed","","","","",""
"2482","nutrition_distance","time_dist1","full_day","More than half a day","In ka badan maalin barkeed","","","","",""
"2492","nutrition_distance","time_dist1","dontknow","I don't know or don’t want to answer","Ma garanayo ama ma doonayo inaan ka jawaabo","","","","",""
"10929","received_baby_items_milk","yes_no","yes","Yes","Haa","","","","",""
"11029","received_baby_items_milk","yes_no","no","No","Maya","","","","",""
"559","child_feeding_6months","child_feeding","only_breastfed","Only breastfed","Kaliya waa la naas nuujiyaa","","","","",""
"560","child_feeding_6months","child_feeding","mostly_bf","Mostly breastfed","Badanaa waa la naas nuujiyaa","","","","",""
"561","child_feeding_6months","child_feeding","sometimes_bf","Sometimes breastfed","Mararka qaarkood waa la naas nuujiyaa","","","","",""
"562","child_feeding_6months","child_feeding","not_bf","Not breastfed","Mala naas nuujiyo","","","","",""
"5591","child_feeding_over6m","child_feeding","only_breastfed","Only breastfed","Kaliya waa la naas nuujiyaa","","","","",""
"5601","child_feeding_over6m","child_feeding","mostly_bf","Mostly breastfed","Badanaa waa la naas nuujiyaa","","","","",""
"5612","child_feeding_over6m","child_feeding","sometimes_bf","Sometimes breastfed","Mararka qaarkood waa la naas nuujiyaa","","","","",""
"5621","child_feeding_over6m","child_feeding","not_bf","Not breastfed","Mala naas nuujiyo","","","","",""
"10930","child_bf","yes_no","yes","Yes","Haa","","","","",""
"11030","child_bf","yes_no","no","No","Maya","","","","",""
"631","type_shelter","shelter_type","emergency","Emergency shelter","Hooy deg-deg ah","","","","",""
"632","type_shelter","shelter_type","tent","Temporary shelter (Tent)","Aqal ku meel gaar ah (sida Teendo)","","","","",""
"633","type_shelter","shelter_type","buul","Semi-permanent shelter (Buul)","Aqal ku meel gaar ah (sida Buul)","","","","",""
"634","type_shelter","shelter_type","permanent","Permanent shelter","Hooy joogto ah","","","","",""
"635","type_shelter","shelter_type","open_air","Open air","Meel banaan","","","","",""
"636","type_shelter","shelter_type","other","Other","Wax Kale","","","","",""
"2825","type_shelter","shelter_type_list","none","No shelter - sleeping in the open","","","","","",""
"2826","type_shelter","shelter_type_list","makeshift_shelter","Makeshift shelter","","","","","",""
"2827","type_shelter","shelter_type_list","emergency_tent","Emergency tent","","","","","",""
"2828","type_shelter","shelter_type_list","tukul","Tukul/thatched hut","","","","","",""
"2829","type_shelter","shelter_type_list","mud_brick","Mud bricked home","","","","","",""
"2830","type_shelter","shelter_type_list","concrete_brick","Concrete bricked home","","","","","",""
"2831","type_shelter","shelter_type_list","other","Other","","","","","",""
"2832","type_shelter","shelter_type_list","no_answer","I don't know or I don't want to answer","","","","","",""
"10931","shelter_damage","yes_no","yes","Yes","Haa","","","","",""
"11031","shelter_damage","yes_no","no","No","Maya","","","","",""
"8881","shelter_damage_how","shelter_damage","structural","Damage to structural material","Burbur dhismaha ah","","","","",""
"8891","shelter_damage_how","shelter_damage","floor","Damage to floor","Burbur dhulka ah","","","","",""
"8901","shelter_damage_how","shelter_damage","roof","Damage to roof","Burbur saqafka ah","","","","",""
"8912","shelter_damage_how","shelter_damage","wall","Damage to wall material","Burbur darbiga ah","","","","",""
"8921","shelter_damage_how","shelter_damage","total","Totally destroyed","Gabi ahaanba burbursan","","","","",""
"8931","shelter_damage_how","shelter_damage","other","Other","Wax Kale","","","","",""
"10932","occupied_3months_above","yes_no","yes","Yes","Haa","","","","",""
"11032","occupied_3months_above","yes_no","no","No","Maya","","","","",""
"10933","emergency_shelt_damage","yes_no","yes","Yes","Haa","","","","",""
"11033","emergency_shelt_damage","yes_no","no","No","Maya","","","","",""
"8882","emergency_shelt_damage_how","shelter_damage","structural","Damage to structural material","Burbur dhismaha ah","","","","",""
"8892","emergency_shelt_damage_how","shelter_damage","floor","Damage to floor","Burbur dhulka ah","","","","",""
"8902","emergency_shelt_damage_how","shelter_damage","roof","Damage to roof","Burbur saqafka ah","","","","",""
"8913","emergency_shelt_damage_how","shelter_damage","wall","Damage to wall material","Burbur darbiga ah","","","","",""
"8922","emergency_shelt_damage_how","shelter_damage","total","Totally destroyed","Gabi ahaanba burbursan","","","","",""
"8932","emergency_shelt_damage_how","shelter_damage","other","Other","Wax Kale","","","","",""
"10934","theft_shelter","yes_no","yes","Yes","Haa","","","","",""
"11034","theft_shelter","yes_no","no","No","Maya","","","","",""
"894","floor_material","floor_material","earth","Earth","Dhullka","","","","",""
"895","floor_material","floor_material","cement","Cement","Shamiindo","","","","",""
"896","floor_material","floor_material","plastic_sheet","Plastic sheet","Baco","","","","",""
"897","floor_material","floor_material","bricks","Bricks","Bulkeeti","","","","",""
"898","floor_material","floor_material","other","Other","Wax Kale","","","","",""
"899","structural_material","structural_material","wood","Wood","Qori/Alwaax","","","","",""
"900","structural_material","structural_material","metal","Metal","Bir","","","","",""
"901","structural_material","structural_material","cement","Cement","Shamiindo","","","","",""
"902","structural_material","structural_material","bricks","Bricks","Bulkeeti","","","","",""
"903","structural_material","structural_material","stones","Stones","Dhagxaan","","","","",""
"904","structural_material","structural_material","other","Other","Wax Kale","","","","",""
"905","covering_material","covering_material","plastic_sheet","Plastic sheet","Baco","","","","",""
"906","covering_material","covering_material","clothes_rags","Clothes/ rags","Dhar/roog/kubeerto","","","","",""
"907","covering_material","covering_material","vegetation","Vegetation","Dhir","","","","",""
"908","covering_material","covering_material","iron_sheet","Iron sheet","Laamyeeri","","","","",""
"909","covering_material","covering_material","nido","Tin can (Nido)","Gasaca caano booraha","","","","",""
"910","covering_material","covering_material","earth","Earth","Dhullka","","","","",""
"911","covering_material","covering_material","other","Other","Wax Kale","","","","",""
"10935","internal_separation","yes_no","yes","Yes","Haa","","","","",""
"11035","internal_separation","yes_no","no","No","Maya","","","","",""
"912","internal_separation_type","internal_separation","cloth","Cloth","Dhar","","","","",""
"913","internal_separation_type","internal_separation","plastic_sheet","Plastic sheet","Baco","","","","",""
"914","internal_separation_type","internal_separation","cardboard","Cardboard","Kaarboor/Kartoon","","","","",""
"915","internal_separation_type","internal_separation","organic_materials","Organic materials","Walxaha dhirta ah","","","","",""
"916","internal_separation_type","internal_separation","hessian_sacks","Hessian sacks","Jawaano","","","","",""
"917","internal_separation_type","internal_separation","cgi","CGI","Jiingad/Laamyeeri","","","","",""
"918","internal_separation_type","internal_separation","other","Other","Wax Kale","","","","",""
"10936","light_night","yes_no","yes","Yes","Haa","","","","",""
"11036","light_night","yes_no","no","No","Maya","","","","",""
"10937","shelter_lock","yes_no","yes","Yes","Haa","","","","",""
"11037","shelter_lock","yes_no","no","No","Maya","","","","",""
"664","nfis_good","nfis","cooking_pot","Cooking pots (min 5L)","Digsi/Surfiyo (5L qaad ah)","","","","",""
"665","nfis_good","nfis","knives","Knives","Mindi/Toori","","","","",""
"666","nfis_good","nfis","wash_basin","Wash Basin (min 10L)","Beeshin (10L qaad ah)","","","","",""
"667","nfis_good","nfis","mats","Mat","Derin/Sali/Sujaayad","","","","",""
"668","nfis_good","nfis","blankets","Blanket","Kubeerto/Busto","","","","",""
"669","nfis_good","nfis","plastic_sheet","Plastic sheeting","Bac","","","","",""
"670","nfis_good","nfis","jerry_can","Jerry cans","Jeriggaan","","","","",""
"671","nfis_good","nfis","mosq_net","Mosquito net","Maro kaneeco/Shandarwo","","","","",""
"672","nfis_good","nfis","none","None","Midnaba","","","","",""
"6641","nfis_poor","nfis","cooking_pot","Cooking pots (min 5L)","Digsi/Surfiyo (5L qaad ah)","","","","",""
"6651","nfis_poor","nfis","knives","Knives","Mindi/Toori","","","","",""
"6661","nfis_poor","nfis","wash_basin","Wash Basin (min 10L)","Beeshin (10L qaad ah)","","","","",""
"6671","nfis_poor","nfis","mats","Mat","Derin/Sali/Sujaayad","","","","",""
"6681","nfis_poor","nfis","blankets","Blanket","Kubeerto/Busto","","","","",""
"6691","nfis_poor","nfis","plastic_sheet","Plastic sheeting","Bac","","","","",""
"6701","nfis_poor","nfis","jerry_can","Jerry cans","Jeriggaan","","","","",""
"6712","nfis_poor","nfis","mosq_net","Mosquito net","Maro kaneeco/Shandarwo","","","","",""
"6721","nfis_poor","nfis","none","None","Midnaba","","","","",""
"7421","why_not_attend_girls","why_not_attend","emergency","Result of an emergency (conflict, drought, flood, eviction, etc.)","Sabab ka dhalatay xaalada deg dega ah (colaad, abaar, fatahaad, dhul ka saarid, iwm)","","","","",""
"7431","why_not_attend_girls","why_not_attend","fees","Unable to pay school fees","Aan bixin karin qarashka iskuulka","","","","",""
"7441","why_not_attend_girls","why_not_attend","chores","Domestic chores","Howsha guriga","","","","",""
"7451","why_not_attend_girls","why_not_attend","age","Children too young to attend school","Da'da","","","","",""
"7461","why_not_attend_girls","why_not_attend","distance","School is too far","Iskuulka oo aad u fog","","","","",""
"7471","why_not_attend_girls","why_not_attend","no_school","No open school in the area","Iskuul furan oo aan jirin","","","","",""
"7481","why_not_attend_girls","why_not_attend","overcrowding","Overcrowded classes","Fasalo buux dhaafay","","","","",""
"7491","why_not_attend_girls","why_not_attend","teaching_quality","Quality of teaching is low","Tayada wax barista","","","","",""
"7501","why_not_attend_girls","why_not_attend","labour","Need to work","U baahan shaqo","","","","",""
"7511","why_not_attend_girls","why_not_attend","violence_on_the_way","Fear of violence on the way to school","Cabsi laga qabo qalalaaso ka dhacda wadada iskuulka","","","","",""
"7521","why_not_attend_girls","why_not_attend","violence_at_school","Fear of violence at school","Cabsi laga qabo inay ka dhacdo iskuulka","","","","",""
"7531","why_not_attend_girls","why_not_attend","no_gendered_facilities","Lack of gendered facilities","Alaab gabdhaha iyo wiilasha loogu talo galay oo aan jirin","","","","",""
"7541","why_not_attend_girls","why_not_attend","lack_wash_facilities","Lack of proper WASH facilities","Xarumaha biyaha , faydhowrka iyo nadaafada haboon oo aan jirin","","","","",""
"7551","why_not_attend_girls","why_not_attend","other","Other","Wax Kale","","","","",""
"7561","why_not_attend_girls","why_not_attend","dontknow","I don't know or don’t want to answer","Ma garanayo ama ma doonayo inaan ka jawaabo","","","","",""
"7422","why_not_attend_boys","why_not_attend","emergency","Result of an emergency (conflict, drought, flood, eviction, etc.)","Sabab ka dhalatay xaalada deg dega ah (colaad, abaar, fatahaad, dhul ka saarid, iwm)","","","","",""
"7432","why_not_attend_boys","why_not_attend","fees","Unable to pay school fees","Aan bixin karin qarashka iskuulka","","","","",""
"7442","why_not_attend_boys","why_not_attend","chores","Domestic chores","Howsha guriga","","","","",""
"7452","why_not_attend_boys","why_not_attend","age","Children too young to attend school","Da'da","","","","",""
"7462","why_not_attend_boys","why_not_attend","distance","School is too far","Iskuulka oo aad u fog","","","","",""
"7472","why_not_attend_boys","why_not_attend","no_school","No open school in the area","Iskuul furan oo aan jirin","","","","",""
"7482","why_not_attend_boys","why_not_attend","overcrowding","Overcrowded classes","Fasalo buux dhaafay","","","","",""
"7492","why_not_attend_boys","why_not_attend","teaching_quality","Quality of teaching is low","Tayada wax barista","","","","",""
"7502","why_not_attend_boys","why_not_attend","labour","Need to work","U baahan shaqo","","","","",""
"7512","why_not_attend_boys","why_not_attend","violence_on_the_way","Fear of violence on the way to school","Cabsi laga qabo qalalaaso ka dhacda wadada iskuulka","","","","",""
"7522","why_not_attend_boys","why_not_attend","violence_at_school","Fear of violence at school","Cabsi laga qabo inay ka dhacdo iskuulka","","","","",""
"7532","why_not_attend_boys","why_not_attend","no_gendered_facilities","Lack of gendered facilities","Alaab gabdhaha iyo wiilasha loogu talo galay oo aan jirin","","","","",""
"7542","why_not_attend_boys","why_not_attend","lack_wash_facilities","Lack of proper WASH facilities","Xarumaha biyaha , faydhowrka iyo nadaafada haboon oo aan jirin","","","","",""
"7552","why_not_attend_boys","why_not_attend","other","Other","Wax Kale","","","","",""
"7562","why_not_attend_boys","why_not_attend","dontknow","I don't know or don’t want to answer","Ma garanayo ama ma doonayo inaan ka jawaabo","","","","",""
"10938","attend_previous","yes_no","yes","Yes","Haa","","","","",""
"11038","attend_previous","yes_no","no","No","Maya","","","","",""
"919","type_education_previous","education_types","primary","Primary ","Hoose/Dhexe","","","","",""
"920","type_education_previous","education_types","secondary","Secondary ","Sare (13-17)","","","","",""
"921","type_education_previous","education_types","vocational","Vocational","Tababar farsamo gacmeed","","","","",""
"922","type_education_previous","education_types","basic","Basic literacy/ numeracy","Qorista iyo xisaabta caadiga ah","","","","",""
"923","type_education_previous","education_types","informal","Informal","Aaan nimaadi aheyn","","","","",""
"689","priority_needs","priority_needs","water","Water","Biyo","","","","",""
"690","priority_needs","priority_needs","food","Food","Cunto","","","","",""
"691","priority_needs","priority_needs","shelter","Shelter","Hooy/deegaan","","","","",""
"692","priority_needs","priority_needs","security","Security","Amaan","","","","",""
"693","priority_needs","priority_needs","nutrition","Nutrition Services","Adeeg nafaqo","","","","",""
"694","priority_needs","priority_needs","latrines","Latrines","Musqulo","","","","",""
"695","priority_needs","priority_needs","education","Education","Waxbarasho","","","","",""
"696","priority_needs","priority_needs","healthcare","Healthcare","Daryeel caafimaad","","","","",""
"697","priority_needs","priority_needs","cooking_equip","Cooking equipment","Qalabka cuntada lagu kariyo","","","","",""
"698","priority_needs","priority_needs","water_basin","Water basin","Beeshin","","","","",""
"699","priority_needs","priority_needs","jerrycans","Jerry Cans","Jeriggaan","","","","",""
"700","priority_needs","priority_needs","soap","Soap","Saabuun","","","","",""
"701","priority_needs","priority_needs","mats_blankets","Mats or Blankets","Sali ama Kubeerto","","","","",""
"702","priority_needs","priority_needs","community_spaces","Community spaces","Barxado bulsheed","","","","",""
"703","priority_needs","priority_needs","reunification","Reunification with family members","Dib ula midobida qoyska","","","","",""
"704","priority_needs","priority_needs","livestock_support","Livelihood support (livestock restocking, irrigation pump etc.","Caawinaad dhanka nolol-maalmeedka ah (sida xoolaha dib loogu hagaajiyo, mise bamka biyaha ee bacriminta loo adeegsado, iwm)","","","","",""
"10939","received_assistance","yes_no","yes","Yes","Haa","","","","",""
"11039","received_assistance","yes_no","no","No","Maya","","","","",""
"705","asst_type","assistance_types","food","Food (in kind)","Raashiin (caddaan)","","","","",""
"706","asst_type","assistance_types","food_voucher","Food voucher","Raashiin (Kaar)","","","","",""
"707","asst_type","assistance_types","food_cash","Cash for food","Raashiin (lacag cadaan ah)","","","","",""
"708","asst_type","assistance_types","nfis","Non-food items (in kind)","Alaabta aan cuntada aheyn (caddaan)","","","","",""
"709","asst_type","assistance_types","nfis_cash","NFI Cash or voucher","Lacag cadaan ah mise kaar foojar ah","","","","",""
"710","asst_type","assistance_types","shelter_materials","Shelter materials","Qalabka dhismaha/hooyga/guriga","","","","",""
"711","asst_type","assistance_types","shelter_cash","Cash for shelter","Lacag aqalka/dhismo loogu talagalay","","","","",""
"712","asst_type","assistance_types","shelter_training","Shelter training","Tababar aqalka dhisidiisa","","","","",""
"713","asst_type","assistance_types","uncond_cash","Unconditional cash","Lacag aan shuruud laheyn","","","","",""
"714","asst_type","assistance_types","tvet","Vocational training","Tababar farsamo gacmeed","","","","",""
"715","asst_type","assistance_types","livelihood_cash","Livelihood cash","Nolol maalmeed oo lacag ahaan ah","","","","",""
"716","asst_type","assistance_types","water_voucher","Water voucher","Kaarka biyaha","","","","",""
"717","asst_type","assistance_types","water_treatment","Water treatment products","Daawooyinka biyaha","","","","",""
"718","asst_type","assistance_types","hygiene_kits","Hygiene Items","Qalabka fayadhowrka","","","","",""
"719","asst_type","assistance_types","legal_assistance","Legal assistance","Kaalmo sharciga ah ","","","","",""
"720","asst_type","assistance_types","eviction_support","Eviction support","Kaalmo loogu tala galay barakicinta/guurida","","","","",""
"721","asst_type","assistance_types","hlp_training","HLP capacity training","Tababar xuquuqda guryaha, dhulka iyo hantida","","","","",""
"722","asst_type","assistance_types","hlp_information","HLP information services","Adeegyada warbixinta guryaha, dhulka iyo hantida","","","","",""
"723","asst_type","assistance_types","support_elderly","Support to elderly household members","Kaalmo dadka da'da ah ee qoyska ka tirsan","","","","",""
"724","asst_type","assistance_types","support_disabled","Support to disabled members","Kaalmo dadka naafada ah","","","","",""
"725","asst_type","assistance_types","psychosocial_support","Psychosocial support","Taageero arimaha nafsaaniga ah","","","","",""
"726","asst_type","assistance_types","none","None of the above","Midnaba","","","","",""
"727","hygiene_items_received","hygiene_items","soap","Soap","Saabuun","","","","",""
"728","hygiene_items_received","hygiene_items","shampoo","Shampoo","Shaambo","","","","",""
"729","hygiene_items_received","hygiene_items","detergent","Detergent (omo)","Omo","","","","",""
"730","hygiene_items_received","hygiene_items","sanitary_items","Sanitary items","Agabbka nadaafada","","","","",""
"731","hygiene_items_received","hygiene_items","aquatab","Aquatab","Kaniiniyada biyaha","","","","",""
"732","hygiene_items_received","hygiene_items","jerrycans","Jerry Cans","Jeriggaan","","","","",""
"733","hygiene_items_received","hygiene_items","bucket","Bucket","Baaldi","","","","",""
"734","hygiene_items_received","hygiene_items","other","Other","Kale","","","","",""
"735","hygiene_items_received","hygiene_items","none","None","Midnaba","","","","",""
"11112","aid_satisfaction","y_n_dk","yes","Yes","Haa","","","","",""
"11211","aid_satisfaction","y_n_dk","no","No","Maya","","","","",""
"11311","aid_satisfaction","y_n_dk","dontknow","Don't know","Ma garanayo ","","","","",""
"736","not_satisfied","not_satisfied","not_enough","Assistance was not enough to meet my needs","Caawinaada kuma filneyn daboolida baahideyda","","","","",""
"737","not_satisfied","not_satisfied","wrong_need","I did not need the type of assistance that was given to me","Uma baahneyn nooca caawinaada la i siiyay","","","","",""
"738","not_satisfied","not_satisfied","low_quality","Assistance was of low quality","Caawinaada aad ayee u tayo hooseysay","","","","",""
"739","not_satisfied","not_satisfied","tension_hh","Assisstance caused tension within my household","Caawinaada ayaa xiisad ka dhex abuurtay qoyska","","","","",""
"740","not_satisfied","not_satisfied","dontknow","I don’t know/ I don’t want to answer","Ma garanayo / ma doonayo inaan ka jawaabo","","","","",""
"741","not_satisfied","not_satisfied","other","Other","Wax Kale","","","","",""
"11113","aid_violence","y_n_dk","yes","Yes","Haa","","","","",""
"11212","aid_violence","y_n_dk","no","No","Maya","","","","",""
"11312","aid_violence","y_n_dk","dontknow","Don't know","Ma garanayo ","","","","",""
"7051","aid_violence_types","assistance_types","food","Food (in kind)","Raashiin (caddaan)","","","","",""
"7061","aid_violence_types","assistance_types","food_voucher","Food voucher","Raashiin (Kaar)","","","","",""
"7071","aid_violence_types","assistance_types","food_cash","Cash for food","Raashiin (lacag cadaan ah)","","","","",""
"7081","aid_violence_types","assistance_types","nfis","Non-food items (in kind)","Alaabta aan cuntada aheyn (caddaan)","","","","",""
"7091","aid_violence_types","assistance_types","nfis_cash","NFI Cash or voucher","Lacag cadaan ah mise kaar foojar ah","","","","",""
"7101","aid_violence_types","assistance_types","shelter_materials","Shelter materials","Qalabka dhismaha/hooyga/guriga","","","","",""
"7112","aid_violence_types","assistance_types","shelter_cash","Cash for shelter","Lacag aqalka/dhismo loogu talagalay","","","","",""
"7121","aid_violence_types","assistance_types","shelter_training","Shelter training","Tababar aqalka dhisidiisa","","","","",""
"7131","aid_violence_types","assistance_types","uncond_cash","Unconditional cash","Lacag aan shuruud laheyn","","","","",""
"7141","aid_violence_types","assistance_types","tvet","Vocational training","Tababar farsamo gacmeed","","","","",""
"7151","aid_violence_types","assistance_types","livelihood_cash","Livelihood cash","Nolol maalmeed oo lacag ahaan ah","","","","",""
"7161","aid_violence_types","assistance_types","water_voucher","Water voucher","Kaarka biyaha","","","","",""
"7171","aid_violence_types","assistance_types","water_treatment","Water treatment products","Daawooyinka biyaha","","","","",""
"7181","aid_violence_types","assistance_types","hygiene_kits","Hygiene Items","Qalabka fayadhowrka","","","","",""
"7191","aid_violence_types","assistance_types","legal_assistance","Legal assistance","Kaalmo sharciga ah ","","","","",""
"7201","aid_violence_types","assistance_types","eviction_support","Eviction support","Kaalmo loogu tala galay barakicinta/guurida","","","","",""
"7212","aid_violence_types","assistance_types","hlp_training","HLP capacity training","Tababar xuquuqda guryaha, dhulka iyo hantida","","","","",""
"7221","aid_violence_types","assistance_types","hlp_information","HLP information services","Adeegyada warbixinta guryaha, dhulka iyo hantida","","","","",""
"7231","aid_violence_types","assistance_types","support_elderly","Support to elderly household members","Kaalmo dadka da'da ah ee qoyska ka tirsan","","","","",""
"7241","aid_violence_types","assistance_types","support_disabled","Support to disabled members","Kaalmo dadka naafada ah","","","","",""
"7251","aid_violence_types","assistance_types","psychosocial_support","Psychosocial support","Taageero arimaha nafsaaniga ah","","","","",""
"7261","aid_violence_types","assistance_types","none","None of the above","Midnaba","","","","",""
"11114","savings_assoc","y_n_dk","yes","Yes","Haa","","","","",""
"11213","savings_assoc","y_n_dk","no","No","Maya","","","","",""
"11313","savings_assoc","y_n_dk","dontknow","Don't know","Ma garanayo ","","","","",""
"5851","mother_tongue","language","somali_standard","Standard/ Northern Somali","Lahjada reer waqooyiga","","","","",""
"5861","mother_tongue","language","somali_benaadir","Benaadir Somali","Somali banaadiriga","","","","",""
"5871","mother_tongue","language","somali_maay","Maay Somali","Luuqada maayga","","","","",""
"5881","mother_tongue","language","arabic","Arabic","Carabi","","","","",""
"5891","mother_tongue","language","english","English","Ingiriis","","","","",""
"5901","mother_tongue","language","italian","Italian","Talyaani","","","","",""
"5912","mother_tongue","language","bravanese","Bravanese (Chimwiini/ Chimbalazi)","Barwani","","","","",""
"5921","mother_tongue","language","kibajuni","Kibajuni","Baajuunta","","","","",""
"5931","mother_tongue","language","mushunguli","Mushunguli","Mushunguliga","","","","",""
"5941","mother_tongue","language","somali_sign","Somali Sign Language","Midaaritaanka","","","","",""
"5951","mother_tongue","language","none","None of the above","Midna maahan","","","","",""
"5852","language_spoken","language","somali_standard","Standard/ Northern Somali","Lahjada reer waqooyiga","","","","",""
"5862","language_spoken","language","somali_benaadir","Benaadir Somali","Somali banaadiriga","","","","",""
"5872","language_spoken","language","somali_maay","Maay Somali","Luuqada maayga","","","","",""
"5882","language_spoken","language","arabic","Arabic","Carabi","","","","",""
"5892","language_spoken","language","english","English","Ingiriis","","","","",""
"5902","language_spoken","language","italian","Italian","Talyaani","","","","",""
"5913","language_spoken","language","bravanese","Bravanese (Chimwiini/ Chimbalazi)","Barwani","","","","",""
"5922","language_spoken","language","kibajuni","Kibajuni","Baajuunta","","","","",""
"5932","language_spoken","language","mushunguli","Mushunguli","Mushunguliga","","","","",""
"5942","language_spoken","language","somali_sign","Somali Sign Language","Midaaritaanka","","","","",""
"5952","language_spoken","language","none","None of the above","Midna maahan","","","","",""
"5853","language_read","language","somali_standard","Standard/ Northern Somali","Lahjada reer waqooyiga","","","","",""
"5863","language_read","language","somali_benaadir","Benaadir Somali","Somali banaadiriga","","","","",""
"5873","language_read","language","somali_maay","Maay Somali","Luuqada maayga","","","","",""
"5883","language_read","language","arabic","Arabic","Carabi","","","","",""
"5893","language_read","language","english","English","Ingiriis","","","","",""
"5903","language_read","language","italian","Italian","Talyaani","","","","",""
"5914","language_read","language","bravanese","Bravanese (Chimwiini/ Chimbalazi)","Barwani","","","","",""
"5923","language_read","language","kibajuni","Kibajuni","Baajuunta","","","","",""
"5933","language_read","language","mushunguli","Mushunguli","Mushunguliga","","","","",""
"5943","language_read","language","somali_sign","Somali Sign Language","Midaaritaanka","","","","",""
"5953","language_read","language","none","None of the above","Midna maahan","","","","",""
